name,value,year,lastValue,rank
A.Giannini,1715792.92,15,1715792,92,9
New Balance,1601782.00,15,1601782,10
Adidas,1399127.00,15,1399127,11
Sumilon,1331132.68,15,1331132,68,12
Freeway ,1247346.00,15,1247346,13
Lady Confort,1150210.00,15,1150210,14
Umbro,997101.00,15,997101,15
North Sails N+,796053.88,15,796053,88,16
Olympikus                 ,674753.00,15,674753,17
Goshik,672425.00,15,672425,18
Vanzetti,606642.00,15,606642,19
Pigalle ,577234.00,15,577234,20
Wassington   ,502458.00,15,502458,21
Branch,449929.00,15,449929,22
Bibi,391780.00,15,391780,23
{Sin Definir},370616.88,15,370616,88,24
Gallarate,333220.00,15,333220,25
Havaianas,302311.00,15,302311,26
Croco Kids,259473.24,15,259473,24,27
Mistral,249260.00,15,249260,28
Azaleia,248529.00,15,248529,29
Cuerart                  ,187206.00,15,187206,30
Rider,165039.00,15,165039,31
Bottero,111516.00,15,111516,32
Reef,106856.00,15,106856,33
Country Jack,103898.00,15,103898,34
Mc Jason,100797.00,15,100797,35
ZAXY,98540.00,15,98540,36
Falatino,91277.00,15,91277,37
Varios_Saldos,71376.00,15,71376,38
Euro Jack,67439.00,15,67439,39
Mormaii,57267.00,15,57267,40
MINI Miss Carol,55838.00,15,55838,41
Tiernitas,25124.00,15,25124,42
Ginga,20033.00,15,20033,43
Blanditos,16500.00,15,16500,44
Bioconfort,10769.00,15,10769,45
Crocs,10278.00,15,10278,46
Via Uno,9970.00,15,9970,47
Disponible,9800.00,15,9800,48
FF,8970.00,15,8970,49
Legitimo,8940.00,15,8940,50
Grendene,7479.00,15,7479,51
Hello Kitty,5645.00,15,5645,52
Spiderman,3538.00,15,3538,53
Ador,3480.08,15,3480,08,54
Chiquillos,2400.00,15,2400,55
SANJERIY,2097.00,15,2097,56
Arye - Portter,1596.00,15,1596,57
Rain Boot,1596.00,15,1596,58
Annisa Group.,1495.00,15,1495,59
Grendha,1196.00,15,1196,60
Democrata,1000.00,15,1000,61
Angra,1000.00,15,1000,62
Natalia K,800.00,15,800,63
Kimika,599.00,15,599,64
Aquarella,500.00,15,500,65
Euro Teens,400.00,15,400,66
Kadú,300.00,15,300,67
Indian Red,200.00,15,200,68
Sonho De Crianca,100.00,15,100,69
Hot Wheels,-170.00,15,-170,70
Miss Carol,4856112.80,16,4856112,8,1
Topper,4719348.00,16,4719348,2
Reebok,4087275.00,16,4087275,3
PUSH,3629968.70,16,3629968,7,4
Camarao,3397366.54,16,3397366,54,5
Puma,2916243.00,16,2916243,6
Lombardino,2461725.00,16,2461725,7
Sumilon,2169240.58,16,2169240,58,8
Lady Confort,1629205.00,16,1629205,9
A.Giannini,1547418.16,16,1547418,16,10
Converse,1497006.00,16,1497006,11
New Balance,1488697.00,16,1488697,12
Adidas,1103075.00,16,1103075,13
Freeway ,968519.00,16,968519,14
Umbro,738622.00,16,738622,15
Croco Kids,692086.38,16,692086,38,16
Olympikus                 ,634320.00,16,634320,17
Branch,602675.96,16,602675,96,18
Wassington   ,582629.00,16,582629,19
North Sails N+,555921.00,16,555921,20
Vanzetti,526387.00,16,526387,21
Pigalle ,508590.00,16,508590,22
Bottero,495580.00,16,495580,23
Goshik,467171.00,16,467171,24
Bibi,389276.00,16,389276,25
Gallarate,354820.00,16,354820,26
Mistral,323180.00,16,323180,27
Cuerart                  ,257395.00,16,257395,28
Ador,245275.12,16,245275,12,29
ZAXY,163257.00,16,163257,30
Venus,113590.00,16,113590,31
Falatino,104704.00,16,104704,32
{Sin Definir},100413.27,16,100413,27,33
Mc Jason,84860.00,16,84860,34
Via Uno,76340.00,16,76340,35
Reef,69200.00,16,69200,36
MINI Miss Carol,62031.00,16,62031,37
Varios_Saldos,51740.00,16,51740,38
Havaianas,45642.00,16,45642,39
Azaleia,40991.00,16,40991,40
Bioconfort,34540.00,16,34540,41
Euro Jack,26818.00,16,26818,42
Country Jack,24975.00,16,24975,43
Tiernitas,22147.00,16,22147,44
Rider,15177.00,16,15177,45
FF,11960.00,16,11960,46
Disponible,10400.00,16,10400,47
Legitimo,7450.00,16,7450,48
Mormaii,4793.00,16,4793,49
Arye - Portter,3842.00,16,3842,50
Crocs,3390.00,16,3390,51
Democrata,3000.00,16,3000,52
Angra,2800.00,16,2800,53
Ginga,2691.00,16,2691,54
Chiquillos,1800.00,16,1800,55
Papasso,1790.00,16,1790,56
Rain Boot,1397.00,16,1397,57
SANJERIY,1199.00,16,1199,58
Grendene,800.00,16,800,59
FILA,650.00,16,650,60
Blanditos,600.00,16,600,61
Futbol,500.00,16,500,62
Retoric,300.00,16,300,63
Hello Kitty,250.00,16,250,64
Spiderman,220.00,16,220,65
Aquarella,199.00,16,199,66
Miss Carol,7478950.34,17,7478950,34,1
Reebok,5047054.00,17,5047054,2
Topper,4963296.00,17,4963296,3
PUSH,4270107.08,17,4270107,08,4
Puma,3838771.00,17,3838771,5
Lombardino,2524567.00,17,2524567,6
Camarao,2445294.02,17,2445294,02,7
Sumilon,2191979.20,17,2191979,2,8
Lady Confort,1909206.00,17,1909206,9
New Balance,1798709.00,17,1798709,10
Converse,1742035.00,17,1742035,11
Bottero,1522926.00,17,1522926,12
Olympikus                 ,1477210.00,17,1477210,13
A.Giannini,1385169.28,17,1385169,28,14
Croco Kids,1189766.68,17,1189766,68,15
Freeway ,1103917.00,17,1103917,16
Umbro,806304.00,17,806304,17
Branch,777344.50,17,777344,5,18
Bibi,714663.00,17,714663,19
Wassington   ,666587.00,17,666587,20
Ador,659958.80,17,659958,8,21
Adidas,631910.00,17,631910,22
Vanzetti,506614.00,17,506614,23
North Sails N+,502994.32,17,502994,32,24
Gallarate,389140.00,17,389140,25
Pigalle ,378960.00,17,378960,26
Goshik,309724.00,17,309724,27
Mistral,306360.00,17,306360,28
Cuerart                  ,252918.00,17,252918,29
Via Uno,205210.00,17,205210,30
Falatino,123398.00,17,123398,31
Tiernitas,100627.00,17,100627,32
Papasso,98450.00,17,98450,33
ZAXY,87150.00,17,87150,34
Mc Jason,83259.00,17,83259,35
Reef,75250.00,17,75250,36
Venus,60860.00,17,60860,37
Varios_Saldos,45230.00,17,45230,38
MINI Miss Carol,42154.00,17,42154,39
Country Jack,40959.00,17,40959,40
Euro Jack,33960.00,17,33960,41
Azaleia,16879.00,17,16879,42
Havaianas,15230.00,17,15230,43
Disponible,14700.00,17,14700,44
Bioconfort,12430.00,17,12430,45
Rider,4160.00,17,4160,46
FF,2990.00,17,2990,47
Legitimo,2980.00,17,2980,48
Democrata,2600.00,17,2600,49
Crocs,2093.00,17,2093,50
Ginga,2093.00,17,2093,51
Arye - Portter,1847.00,17,1847,52
Chiquillos,1500.00,17,1500,53
Angra,1000.00,17,1000,54
Rain Boot,798.00,17,798,55
Mormaii,598.00,17,598,56
SANJERIY,500.00,17,500,57
Grendene,300.00,17,300,58
Aquarella,200.00,17,200,59
Disney,200.00,17,200,60
Retoric,100.00,17,100,61
Hot Wheels,-230.00,17,-230,62
{Sin Definir},-69254.50,17,-69254,5,63
Miss Carol,6212630.74,18,6212630,74,1
Reebok,5224806.00,18,5224806,2
Topper,4591611.00,18,4591611,3
PUSH,4477428.34,18,4477428,34,4
Puma,4325149.00,18,4325149,5
Camarao,2961753.40,18,2961753,4,6
Lombardino,2719038.00,18,2719038,7
North Sails N+,2121431.38,18,2121431,38,8
Converse,2079815.00,18,2079815,9
New Balance,1830479.00,18,1830479,10
Sumilon,1653021.36,18,1653021,36,11
Olympikus                 ,1538030.00,18,1538030,12
Freeway ,1449170.00,18,1449170,13
Lady Confort,1369649.00,18,1369649,14
Croco Kids,1348766.64,18,1348766,64,15
Bottero,1002074.00,18,1002074,16
Adidas,969465.00,18,969465,17
Branch,922881.00,18,922881,18
A.Giannini,893436.80,18,893436,8,19
Umbro,779208.00,18,779208,20
Wassington   ,639977.00,18,639977,21
Bibi,600495.00,18,600495,22
Gallarate,488390.00,18,488390,23
Ador,409154.00,18,409154,24
Vanzetti,377371.00,18,377371,25
Mistral,376910.00,18,376910,26
Pigalle ,325970.00,18,325970,27
Goshik,278238.00,18,278238,28
Papasso,250600.00,18,250600,29
Cuerart                  ,227516.00,18,227516,30
Via Uno,175580.00,18,175580,31
Reef,127590.00,18,127590,32
Mc Jason,92383.00,18,92383,33
Venus,76380.00,18,76380,34
Falatino,68569.00,18,68569,35
Tiernitas,49240.00,18,49240,36
Country Jack,45954.00,18,45954,37
Varios_Saldos,40690.00,18,40690,38
FF,38670.00,18,38670,39
ZAXY,28070.00,18,28070,40
MINI Miss Carol,21576.00,18,21576,41
Euro Jack,20126.00,18,20126,42
Bioconfort,16283.00,18,16283,43
Azaleia,16270.00,18,16270,44
Havaianas,13265.00,18,13265,45
Disponible,11000.00,18,11000,46
Legitimo,5960.00,18,5960,47
Rider,5540.00,18,5540,48
Democrata,2300.00,18,2300,49
Chiquillos,1470.00,18,1470,50
Arye - Portter,1398.00,18,1398,51
Angra,1000.00,18,1000,52
Futbol,1000.00,18,1000,53
Ginga,897.00,18,897,54
Trendy,600.00,18,600,55
SANJERIY,500.00,18,500,56
Mormaii,490.00,18,490,57
Rain Boot,399.00,18,399,58
Annisa Group.,235.00,18,235,59
Crocs,200.00,18,200,60
Retoric,100.00,18,100,61
Spiderman,0.00,18,0,62
Blanditos,-400.00,18,-400,63
{Sin Definir},-57941.98,18,-57941,98,64
Miss Carol,5457665.66,19,5457665,66,1
Reebok,5123934.00,19,5123934,2
PUSH,4194743.92,19,4194743,92,3
Topper,4162017.00,19,4162017,4
Puma,3398995.00,19,3398995,5
Camarao,3073843.18,19,3073843,18,6
Lombardino,2622334.00,19,2622334,7
New Balance,1929484.00,19,1929484,8
North Sails N+,1927872.16,19,1927872,16,9
Branch,1533540.80,19,1533540,8,10
Freeway ,1530823.00,19,1530823,11
Olympikus                 ,1440020.00,19,1440020,12
Sumilon,1422380.00,19,1422380,13
Converse,1400191.00,19,1400191,14
Lady Confort,1164992.00,19,1164992,15
Adidas,1116100.00,19,1116100,16
Croco Kids,976926.32,19,976926,32,17
A.Giannini,894112.96,19,894112,96,18
Umbro,843831.00,19,843831,19
Wassington   ,608708.00,19,608708,20
Bottero,574630.00,19,574630,21
Bibi,569096.00,19,569096,22
Gallarate,535840.00,19,535840,23
Ador,446150.84,19,446150,84,24
Papasso,414500.00,19,414500,25
Mistral,390720.00,19,390720,26
Vanzetti,303872.00,19,303872,27
Cuerart                  ,252708.00,19,252708,28
Goshik,218533.00,19,218533,29
Pigalle ,190800.00,19,190800,30
Via Uno,126770.00,19,126770,31
{Sin Definir},121330.08,19,121330,08,32
Reef,120990.00,19,120990,33
Venus,106150.00,19,106150,34
Mc Jason,98413.00,19,98413,35
FF,86910.00,19,86910,36
Falatino,47849.00,19,47849,37
Country Jack,38952.00,19,38952,38
Tiernitas,36818.00,19,36818,39
Varios_Saldos,33030.00,19,33030,40
ZAXY,32150.00,19,32150,41
Havaianas,19900.00,19,19900,42
Euro Jack,17372.00,19,17372,43
Disponible,11500.00,19,11500,44
Democrata,11200.00,19,11200,45
MINI Miss Carol,11188.00,19,11188,46
Bioconfort,10995.00,19,10995,47
Rider,9519.00,19,9519,48
Azaleia,6192.00,19,6192,49
Arye - Portter,1698.00,19,1698,50
Futbol,1600.00,19,1600,51
Ginga,1495.00,19,1495,52
Rain Boot,1199.00,19,1199,53
Crocs,698.00,19,698,54
SANJERIY,500.00,19,500,55
Retoric,500.00,19,500,56
Aquarella,499.00,19,499,57
Disney,400.00,19,400,58
Chiquillos,300.00,19,300,59
Annisa Group.,299.00,19,299,60
Angra,0.00,19,0,61
Topper,4834870.00,20,4834870,1
Reebok,4823606.00,20,4823606,2
PUSH,4443543.48,20,4443543,48,3
Miss Carol,3865788.02,20,3865788,02,4
Puma,2812232.00,20,2812232,5
Lombardino,2086580.00,20,2086580,6
Camarao,2032439.16,20,2032439,16,7
New Balance,1846871.00,20,1846871,8
Olympikus                 ,1349763.00,20,1349763,9
Converse,1306907.00,20,1306907,10
North Sails N+,1297039.22,20,1297039,22,11
Freeway ,1259319.00,20,1259319,12
Sumilon,1195787.04,20,1195787,04,13
A.Giannini,1148865.02,20,1148865,02,14
Lady Confort,1035006.00,20,1035006,15
Adidas,904761.00,20,904761,16
Branch,878697.46,20,878697,46,17
Croco Kids,837390.44,20,837390,44,18
Umbro,780270.00,20,780270,19
Bibi,492483.00,20,492483,20
Wassington   ,489581.00,20,489581,21
Gallarate,422980.00,20,422980,22
Bottero,367120.00,20,367120,23
Goshik,360695.00,20,360695,24
Cuerart                  ,306403.00,20,306403,25
Mistral,296470.00,20,296470,26
Vanzetti,287652.00,20,287652,27
Ador,240171.00,20,240171,28
Pigalle ,236810.00,20,236810,29
Via Uno,201410.00,20,201410,30
FF,115810.00,20,115810,31
Papasso,87710.00,20,87710,32
{Sin Definir},78464.72,20,78464,72,33
Reef,66489.00,20,66489,34
Venus,53660.00,20,53660,35
Tiernitas,42903.00,20,42903,36
Mc Jason,39028.00,20,39028,37
Varios_Saldos,33410.00,20,33410,38
Havaianas,30935.00,20,30935,39
Falatino,29145.00,20,29145,40
Country Jack,24975.00,20,24975,41
Azaleia,24569.00,20,24569,42
MINI Miss Carol,23275.00,20,23275,43
ZAXY,17700.00,20,17700,44
Rider,7390.00,20,7390,45
Bioconfort,7000.00,20,7000,46
Euro Jack,4500.00,20,4500,47
Democrata,3950.00,20,3950,48
Disponible,3800.00,20,3800,49
Mormaii,2060.00,20,2060,50
Chiquillos,1800.00,20,1800,51
Arye - Portter,1549.00,20,1549,52
Rain Boot,1299.00,20,1299,53
Ginga,897.00,20,897,54
Futbol,500.00,20,500,55
Spiderman,200.00,20,200,56
Retoric,100.00,20,100,57
Reebok,4825927.00,21,4825927,1
PUSH,4807296.48,21,4807296,48,2
Topper,4630463.00,21,4630463,3
Miss Carol,3974459.40,21,3974459,4,4
Puma,3913660.00,21,3913660,5
Lombardino,1881068.00,21,1881068,6
A.Giannini,1697095.76,21,1697095,76,7
Camarao,1693824.10,21,1693824,1,8
New Balance,1676140.00,21,1676140,9
Freeway ,1316477.00,21,1316477,10
Adidas,1190886.00,21,1190886,11
Sumilon,1148330.62,21,1148330,62,12
Converse,1090442.00,21,1090442,13
Olympikus                 ,1018442.00,21,1018442,14
Lady Confort,984206.00,21,984206,15
Croco Kids,856905.76,21,856905,76,16
North Sails N+,803648.36,21,803648,36,17
Umbro,713334.00,21,713334,18
Branch,559939.92,21,559939,92,19
Goshik,497763.00,21,497763,20
Wassington   ,391752.00,21,391752,21
Pigalle ,390552.00,21,390552,22
Via Uno,370970.00,21,370970,23
Gallarate,324540.00,21,324540,24
Bibi,277917.00,21,277917,25
Mistral,259950.00,21,259950,26
Cuerart                  ,257822.00,21,257822,27
Vanzetti,249493.00,21,249493,28
Bottero,165876.00,21,165876,29
Havaianas,98652.00,21,98652,30
FF,91890.00,21,91890,31
Azaleia,67259.00,21,67259,32
Venus,36590.00,21,36590,33
Falatino,31140.00,21,31140,34
MINI Miss Carol,30568.00,21,30568,35
Tiernitas,28926.00,21,28926,36
Ador,28677.00,21,28677,37
Reef,27000.00,21,27000,38
Mc Jason,22162.00,21,22162,39
Rider,19269.00,21,19269,40
Varios_Saldos,16310.00,21,16310,41
Millenium,15574.00,21,15574,42
ZAXY,14460.00,21,14460,43
Country Jack,13995.00,21,13995,44
Papasso,12530.00,21,12530,45
Bioconfort,10298.00,21,10298,46
Disponible,9100.00,21,9100,47
Mormaii,5274.00,21,5274,48
Democrata,4200.00,21,4200,49
Euro Teens,3500.00,21,3500,50
Ginga,2990.00,21,2990,51
Legitimo,2980.00,21,2980,52
Crocs,2795.00,21,2795,53
Blanditos,2698.00,21,2698,54
SANJERIY,2300.00,21,2300,55
Euro Jack,1999.00,21,1999,56
Arye - Portter,1797.00,21,1797,57
Chiquillos,1750.00,21,1750,58
Rain Boot,1597.00,21,1597,59
Grendha,1495.00,21,1495,60
Grendene,1300.00,21,1300,61
Spiderman,1049.00,21,1049,62
FILA,650.00,21,650,63
Retoric,300.00,21,300,64
Annisa Group.,299.00,21,299,65
{Sin Definir},-100864.52,21,-100864,52,66
Reebok,5181399.00,22,5181399,1
Topper,5107733.00,22,5107733,2
Puma,4691945.00,22,4691945,3
Miss Carol,4544102.44,22,4544102,44,4
PUSH,4530276.40,22,4530276,4,5
A.Giannini,2284766.40,22,2284766,4,6
Croco Kids,2260484.84,22,2260484,84,7
Lombardino,2058788.00,22,2058788,8
Converse,1950248.00,22,1950248,9
Freeway ,1946376.00,22,1946376,10
Adidas,1821750.00,22,1821750,11
Camarao,1757555.00,22,1757555,12
New Balance,1688855.00,22,1688855,13
Sumilon,1147503.58,22,1147503,58,14
Olympikus                 ,1056274.00,22,1056274,15
Lady Confort,1009670.00,22,1009670,16
Pigalle ,762344.00,22,762344,17
North Sails N+,736602.00,22,736602,18
Umbro,725262.00,22,725262,19
Goshik,668740.00,22,668740,20
Havaianas,494923.00,22,494923,21
Bibi,481916.00,22,481916,22
Branch,478427.44,22,478427,44,23
Bottero,437665.00,22,437665,24
Wassington   ,418743.00,22,418743,25
Via Uno,339070.00,22,339070,26
Gallarate,284470.00,22,284470,27
Azaleia,254562.00,22,254562,28
Mistral,250300.00,22,250300,29
Rider,172235.00,22,172235,30
Vanzetti,172131.00,22,172131,31
Cuerart                  ,164362.00,22,164362,32
Hello Kitty,135110.00,22,135110,33
FF,117400.00,22,117400,34
Spiderman,78067.00,22,78067,35
Mormaii,63024.00,22,63024,36
{Sin Definir},54635.52,22,54635,52,37
Millenium,44127.00,22,44127,38
MINI Miss Carol,40855.00,22,40855,39
Falatino,33243.00,22,33243,40
Ipanema,24890.00,22,24890,41
Angra,20540.00,22,20540,42
Varios_Saldos,20439.00,22,20439,43
Euro Jack,19495.00,22,19495,44
Reef,18500.00,22,18500,45
Grendha,13153.00,22,13153,46
Country Jack,12987.00,22,12987,47
Tiernitas,12768.00,22,12768,48
ZAXY,11030.00,22,11030,49
Mc Jason,10283.00,22,10283,50
Bioconfort,9693.00,22,9693,51
