name,value,year,lastValue,rank
Pierre Cardin/Dali/Murakami,8080,97,7890,43
SANJERIY,2490,97,7470,44
Gallarate,6500,97,3300,45
Sumilon,9980,97,2596,46
Fujiwara,962,97,2540,47
Hello Kitty,499,97,1597,48
Benetton,13280,97,1290,49
Mel,500,97,1200,50
Mormaii,400,97,1200,51
Warrior,1200,97,1200,52
Mistral,1200,97,1000,53
Via Uno,1500,97,1000,54
Varios_Saldos,100,97,500,55
Frutillitas,499,97,499,56
Cartago,300,97,0,57
Miss Carol,20510802,98,12292085,1
Adidas,21907767,98,12131490,2
Topper,12870548,98,8324070,3
New Balance,10423040,98,6780110,4
PUSH,10275002,98,6225605,5
Reebok,7189543,98,5095870,6
Crocs,4907601,98,4918105,7
Puma,5854130,98,4782482,8
Clarks,6326190,98,4080915,9
Freeway ,4014408,98,3795986,10
North Sails N+,4941800,98,3673730,11
PONY,4811019,98,2708720,12
Converse,4388560,98,2479920,13
Croco Kids,4718695,98,2355268,14
Camarao,3799326,98,2091943,15
Boomerang,1930073,98,1985209,16
Lombardino,3077180,98,1924450,17
Havaianas,676420,98,1783795,18
Rider,461730,98,1355590,19
Wassington   ,1765820,98,1309654,20
Disney,1091018,98,1300958,21
Bottero,1345467,98,1061979,22
MINI Miss Carol,2014956,98,1032728,23
Umbro,1945090,98,1013503,24
A.Giannini,381528,98,859289,25
Caterpillar,639880,98,571130,26
Cuerart                  ,553421,98,519313,27
Ipanema,145495,98,491624,28
Branch,954365,98,395641,29
Merrell,328570,98,325265,30
Goshik,87188,98,126070,31
Ortope,133021,98,106691,32
Blanditos,117610,98,101690,33
Azaleia,22428,98,82681,34
DC,95698,98,58394,35
Worker,59677,98,38444,36
Grendha,2497,98,24358,37
Benetton,10020,98,13280,38
Grendene,3089,98,12991,39
Dora,4700,98,10100,40
Spiderman,1855,98,10080,41
Sumilon,17361,98,9980,42
Ador,21969,98,8410,43
Pierre Cardin/Dali/Murakami,5670,98,8080,44
Trendy,9629,98,7690,45
Gallarate,9000,98,6500,46
Pigalle ,1790,98,1790,47
Lady Confort,9900,98,1699,48
Via Uno,1900,98,1500,49
Fujiwara,2882,98,962,50
Frutillitas,2097,98,499,51
Hello Kitty,1197,98,499,52
Mormaii,400,98,400,53
Olympikus                 ,500,98,200,54
Adidas,20011156,99,21907767,1
Miss Carol,26710113,99,20510802,2
Topper,10716870,99,12870548,3
New Balance,10404210,99,10423040,4
PUSH,6724426,99,10275002,5
Reebok,5572360,99,7189543,6
Clarks,6748044,99,6326190,7
Puma,4983345,99,5854130,8
North Sails N+,3652118,99,4941800,9
Crocs,3650212,99,4907601,10
PONY,2401625,99,4811019,11
Croco Kids,4793763,99,4718695,12
Converse,2417075,99,4388560,13
Freeway ,5227496,99,4014408,14
Camarao,2954793,99,3799326,15
Lombardino,3393970,99,3077180,16
MINI Miss Carol,3945516,99,2014956,17
Umbro,1768889,99,1945090,18
Boomerang,438627,99,1930073,19
Wassington   ,1764760,99,1765820,20
Bottero,1046960,99,1345467,21
Disney,272224,99,1091018,22
Branch,1152046,99,954365,23
Havaianas,173564,99,676420,24
Caterpillar,753360,99,639880,25
Cuerart                  ,690937,99,553421,26
Rider,28505,99,461730,27
A.Giannini,332658,99,381528,28
Merrell,289580,99,328570,29
Ipanema,6671,99,145495,30
Ortope,97439,99,133021,31
Blanditos,111440,99,117610,32
DC,92796,99,95698,33
Goshik,9587,99,87188,34
Worker,47042,99,59677,35
Azaleia,3790,99,22428,36
Ador,5433,99,21969,37
Sumilon,8585,99,17361,38
Benetton,490,99,10020,39
Lady Confort,14400,99,9900,40
Trendy,4960,99,9629,41
Gallarate,37500,99,9000,42
Vanzetti,12880,99,7588,43
Pierre Cardin/Dali/Murakami,6430,99,5670,44
Dora,600,99,4700,45
Fujiwara,2275,99,2882,46
Grendha,499,99,2497,47
Frutillitas,2994,99,2097,48
Via Uno,1700,99,1900,49
Pigalle ,3390,99,1790,50
Hello Kitty,2594,99,1197,51
Tiernitas,598,99,598,52
Miss Carol,33834821,100,26710113,1
Adidas,18124661,100,20011156,2
Topper,12448090,100,10716870,3
New Balance,11358010,100,10404210,4
Clarks,6076120,100,6748044,5
PUSH,6802581,100,6724426,6
Reebok,7104820,100,5572360,7
Freeway ,6922474,100,5227496,8
Puma,6035886,100,4983345,9
Croco Kids,5396594,100,4793763,10
MINI Miss Carol,3372062,100,3945516,11
North Sails N+,3423303,100,3652118,12
Crocs,2516162,100,3650212,13
Lombardino,4489640,100,3393970,14
Camarao,3752262,100,2954793,15
Converse,2317730,100,2417075,16
PONY,1989856,100,2401625,17
Umbro,2177596,100,1768889,18
Wassington   ,2182466,100,1764760,19
Branch,1567265,100,1152046,20
Bottero,1717485,100,1046960,21
Caterpillar,664860,100,753360,22
Cuerart                  ,961627,100,690937,23
Boomerang,347968,100,438627,24
A.Giannini,494277,100,332658,25
Merrell,223990,100,289580,26
Disney,120929,100,272224,27
Havaianas,61475,100,173564,28
Blanditos,143280,100,111440,29
Ortope,74069,100,97439,30
DC,47699,100,92796,31
Worker,70679,100,47042,32
Gallarate,28500,100,37500,33
Rider,6820,100,28505,34
Lady Confort,11700,100,14400,35
Vanzetti,8480,100,12880,36
Goshik,6770,100,9587,37
Sumilon,4241,100,8585,38
Ipanema,2434,100,6671,39
Pierre Cardin/Dali/Murakami,2830,100,6430,40
Papasso,6400,100,6400,41
Ador,11056,100,5433,42
Trendy,4550,100,4960,43
Azaleia,2780,100,3790,44
Pigalle ,5470,100,3390,45
Frutillitas,10281,100,2994,46
Hello Kitty,3990,100,2594,47
Fujiwara,6189,100,2275,48
Via Uno,2200,100,1700,49
Dora,400,100,600,50
Grendha,998,100,499,51
Benetton,990,100,490,52
Venus,2350,100,470,53
Miss Carol,30860871,101,33834821,1
Adidas,18631418,101,18124661,2
Topper,14249549,101,12448090,3
New Balance,13209500,101,11358010,4
Reebok,6262940,101,7104820,5
Freeway ,6852632,101,6922474,6
PUSH,6842119,101,6802581,7
Clarks,4960050,101,6076120,8
Puma,6556966,101,6035886,9
Croco Kids,5753906,101,5396594,10
Lombardino,4303970,101,4489640,11
Camarao,4337452,101,3752262,12
North Sails N+,4490276,101,3423303,13
MINI Miss Carol,4327681,101,3372062,14
Crocs,2101387,101,2516162,15
Converse,3017200,101,2317730,16
Wassington   ,2729094,101,2182466,17
Umbro,2317502,101,2177596,18
PONY,2066800,101,1989856,19
Bottero,2775925,101,1717485,20
Branch,2447266,101,1567265,21
Cuerart                  ,664080,101,961627,22
Caterpillar,802690,101,664860,23
A.Giannini,292858,101,494277,24
Boomerang,389010,101,347968,25
Merrell,328430,101,223990,26
Blanditos,86170,101,143280,27
Disney,181740,101,120929,28
Ortope,67470,101,74069,29
Worker,64623,101,70679,30
Havaianas,76371,101,61475,31
DC,52898,101,47699,32
Gallarate,24400,101,28500,33
Lady Confort,21100,101,11700,34
Ador,5978,101,11056,35
Frutillitas,3194,101,10281,36
Vanzetti,8060,101,8480,37
Rider,3785,101,6820,38
Goshik,13040,101,6770,39
Papasso,12800,101,6400,40
Fujiwara,5542,101,6189,41
Pigalle ,2000,101,5470,42
Trendy,3196,101,4550,43
Sumilon,4690,101,4241,44
Hello Kitty,1596,101,3990,45
Pierre Cardin/Dali/Murakami,2920,101,2830,46
Azaleia,2400,101,2780,47
Ipanema,4031,101,2434,48
Venus,590,101,2350,49
Via Uno,1000,101,2200,50
Falatino,600,101,800,51
Bibi,2100,101,500,52
Dora,700,101,400,53
Uniformes,0,101,0,54
Miss Carol,23101176,102,30860871,1
Adidas,16804400,102,18631418,2
Topper,12975005,102,14249549,3
New Balance,14176191,102,13209500,4
Freeway ,5415677,102,6852632,5
PUSH,5880688,102,6842119,6
Puma,6262441,102,6556966,7
Reebok,6355310,102,6262940,8
Croco Kids,3202198,102,5753906,9
Clarks,6176090,102,4960050,10
North Sails N+,4861093,102,4490276,11
Camarao,4741731,102,4337452,12
MINI Miss Carol,3376708,102,4327681,13
Lombardino,4050010,102,4303970,14
Converse,3397370,102,3017200,15
Bottero,1363577,102,2775925,16
Wassington   ,2257021,102,2729094,17
Branch,2845993,102,2447266,18
Umbro,2308299,102,2317502,19
Crocs,2560234,102,2101387,20
PONY,1733472,102,2066800,21
Caterpillar,716400,102,802690,22
Cuerart                  ,668076,102,664080,23
Boomerang,381566,102,389010,24
Merrell,295520,102,328430,25
A.Giannini,142359,102,292858,26
Disney,213221,102,181740,27
Blanditos,51740,102,86170,28
Havaianas,61684,102,76371,29
Ortope,42028,102,67470,30
Worker,96374,102,64623,31
DC,38199,102,52898,32
Gallarate,22300,102,24400,33
Lady Confort,7600,102,21100,34
Goshik,-390,102,13040,35
Papasso,1600,102,12800,36
Vanzetti,3380,102,8060,37
Ador,11285,102,5978,38
Fujiwara,11179,102,5542,39
Sumilon,4092,102,4690,40
Ipanema,6723,102,4031,41
Rider,8351,102,3785,42
Trendy,6964,102,3196,43
Frutillitas,2096,102,3194,44
Pierre Cardin/Dali/Murakami,2280,102,2920,45
Azaleia,-600,102,2400,46
Bibi,200,102,2100,47
Pigalle ,100,102,2000,48
Hello Kitty,798,102,1596,49
Via Uno,1000,102,1000,50
Country Jack,-700,102,700,51
Dora,200,102,700,52
Venus,-590,102,590,53
Tiernitas,0,102,299,54
Uniformes,0,102,0,55
Miss Carol,15839239,103,23101176,1
Adidas,14251933,103,16804400,2
New Balance,10288325,103,14176191,3
Topper,11838030,103,12975005,4
Reebok,5371561,103,6355310,5
Puma,4636374,103,6262441,6
Clarks,4039670,103,6176090,7
PUSH,5900897,103,5880688,8
Freeway ,3016727,103,5415677,9
North Sails N+,3435022,103,4861093,10
Camarao,3196121,103,4741731,11
Lombardino,2386998,103,4050010,12
Converse,4180520,103,3397370,13
MINI Miss Carol,2137939,103,3376708,14
Croco Kids,2039720,103,3202198,15
Branch,1761533,103,2845993,16
Crocs,3364758,103,2560234,17
Umbro,1980458,103,2308299,18
Wassington   ,1815560,103,2257021,19
PONY,2011489,103,1733472,20
Bottero,921107,103,1363577,21
Caterpillar,321860,103,716400,22
Cuerart                  ,616306,103,668076,23
Boomerang,468705,103,381566,24
Merrell,199770,103,295520,25
Disney,278145,103,213221,26
A.Giannini,92314,103,142359,27
Worker,72900,103,96374,28
Havaianas,166384,103,61684,29
Blanditos,53730,103,51740,30
Ortope,53470,103,42028,31
DC,26699,103,38199,32
Gallarate,9000,103,22300,33
Ador,3856,103,11285,34
Fujiwara,4661,103,11179,35
Rider,10505,103,8351,36
Lady Confort,8700,103,7600,37
Trendy,3069,103,6964,38
Ipanema,2444,103,6723,39
Sumilon,1649,103,4092,40
Vanzetti,3280,103,3380,41
Pierre Cardin/Dali/Murakami,4020,103,2280,42
Frutillitas,3294,103,2096,43
Papasso,3200,103,1600,44
Hello Kitty,1995,103,798,45
Dora,800,103,200,46
Pigalle ,4390,103,100,47
Uniformes,0,103,0,48
Goshik,4980,103,-390,49
Venus,940,103,-590,50
Azaleia,2688,103,-600,51
Miss Carol,17252536,104,15839239,1
Adidas,12984966,104,14251933,2
Topper,9719466,104,11838030,3
New Balance,10301264,104,10288325,4
PUSH,6627087,104,5900897,5
Reebok,5631060,104,5371561,6
Puma,5763747,104,4636374,7
Converse,3977960,104,4180520,8
Clarks,3623580,104,4039670,9
North Sails N+,3931950,104,3435022,10
Crocs,3864126,104,3364758,11
Camarao,3202910,104,3196121,12
Freeway ,2627875,104,3016727,13
Lombardino,2222535,104,2386998,14
MINI Miss Carol,2255588,104,2137939,15
Croco Kids,1724334,104,2039720,16
PONY,1416711,104,2011489,17
Umbro,1544406,104,1980458,18
Wassington   ,1619903,104,1815560,19
Branch,1496527,104,1761533,20
Bottero,619400,104,921107,21
Cuerart                  ,567981,104,616306,22
Boomerang,320450,104,468705,23
Caterpillar,255410,104,321860,24
Disney,288547,104,278145,25
Merrell,173830,104,199770,26
Havaianas,306449,104,166384,27
A.Giannini,383808,104,92314,28
Worker,65108,104,72900,29
Blanditos,43780,104,53730,30
Ortope,41891,104,53470,31
DC,14699,104,26699,32
Rider,23273,104,10505,33
Gallarate,11000,104,9000,34
Lady Confort,7600,104,8700,35
Goshik,7570,104,4980,36
Fujiwara,437,104,4661,37
Pierre Cardin/Dali/Murakami,4280,104,4020,38
Ador,4868,104,3856,39
Frutillitas,3597,104,3294,40
Vanzetti,3180,104,3280,41
Papasso,1600,104,3200,42
Trendy,4977,104,3069,43
Ipanema,8159,104,2444,44
Hello Kitty,798,104,1995,45
Gola,990,104,1980,46
Sumilon,1996,104,1649,47
Benetton,1490,104,1490,48
Dora,1500,104,800,49
Mel,600,104,600,50
Spiderman,499,104,300,51
Uniformes,0,104,0,52
Miss Carol,21919294,105,17252536,1
Adidas,16936897,105,12984966,2
New Balance,10308453,105,10301264,3
Topper,9785944,105,9719466,4
PUSH,7799593,105,6627087,5
Puma,6841095,105,5763747,6
Reebok,4801070,105,5631060,7
Converse,4114230,105,3977960,8
North Sails N+,3405837,105,3931950,9
Crocs,6981381,105,3864126,10
Clarks,5459552,105,3623580,11
Camarao,2941802,105,3202910,12
Freeway ,3618685,105,2627875,13
MINI Miss Carol,5947505,105,2255588,14
Lombardino,2690560,105,2222535,15
Croco Kids,2562619,105,1724334,16
Wassington   ,1891882,105,1619903,17
Umbro,1525520,105,1544406,18
Branch,1323522,105,1496527,19
PONY,1582412,105,1416711,20
Bottero,1682480,105,619400,21
Cuerart                  ,641339,105,567981,22
A.Giannini,906759,105,383808,23
Boomerang,274253,105,320450,24
Havaianas,887202,105,306449,25
Disney,306049,105,288547,26
Caterpillar,259810,105,255410,27
Merrell,134190,105,173830,28
Worker,27827,105,65108,29
Blanditos,41790,105,43780,30
Ortope,35118,105,41891,31
FILA,24050,105,31120,32
Rider,301627,105,23273,33
DC,4500,105,14699,34
Gallarate,13000,105,11000,35
Ipanema,157077,105,8159,36
Lady Confort,3200,105,7600,37
Goshik,8480,105,7570,38
Trendy,8057,105,4977,39
Ador,8737,105,4868,40
Reef,16070,105,4470,41
Pierre Cardin/Dali/Murakami,1640,105,4280,42
Frutillitas,1000,105,3597,43
Vanzetti,5530,105,3180,44
Sumilon,3493,105,1996,45
Dora,3600,105,1500,46
Gola,990,105,990,47
Hello Kitty,998,105,798,48
Grendene,0,105,699,49
Mel,150,105,600,50
Via Uno,1000,105,600,51
Spiderman,499,105,499,52
Fujiwara,3237,105,437,53
Uniformes,0,105,0,54
Miss Carol,26112928,106,21919294,1
Adidas,15177259,106,16936897,2
New Balance,11620412,106,10308453,3
Topper,9605422,106,9785944,4
PUSH,6526996,106,7799593,5
Crocs,9759633,106,6981381,6
Puma,6563761,106,6841095,7
MINI Miss Carol,6591549,106,5947505,8
Clarks,8568663,106,5459552,9
Reebok,4633636,106,4801070,10
Converse,3835440,106,4114230,11
Freeway ,5883022,106,3618685,12
North Sails N+,3844996,106,3405837,13
Camarao,2436420,106,2941802,14
Lombardino,4078990,106,2690560,15
Croco Kids,2954216,106,2562619,16
Wassington   ,1860565,106,1891882,17
Bottero,1641763,106,1682480,18
PONY,1537668,106,1582412,19
Umbro,1419093,106,1525520,20
Branch,1307497,106,1323522,21
A.Giannini,1330957,106,906759,22
Havaianas,2856641,106,887202,23
Cuerart                  ,453578,106,641339,24
Disney,481503,106,306049,25
Rider,1640344,106,301627,26
Boomerang,192278,106,274253,27
Caterpillar,430330,106,259810,28
Azaleia,539159,106,182978,29
Ipanema,1254162,106,157077,30
Merrell,217750,106,134190,31
Blanditos,45770,106,41790,32
Everlast,29145,106,40042,33
Ortope,39671,106,35118,34
Worker,11951,106,27827,35
FILA,68650,106,24050,36
Reef,34352,106,16070,37
KristoBelga,58800,106,14700,38
Gallarate,11700,106,13000,39
Ador,1949,106,8737,40
Goshik,5138,106,8480,41
Trendy,9324,106,8057,42
Vanzetti,6320,106,5530,43
DC,8093,106,4500,44
Dora,7100,106,3600,45
Sumilon,499,106,3493,46
Fujiwara,876,106,3237,47
Lady Confort,2600,106,3200,48
Pierre Cardin/Dali/Murakami,6194,106,1640,49
Frutillitas,1900,106,1000,50
Via Uno,500,106,1000,51
Hello Kitty,698,106,998,52
Grendha,9285,106,799,53
Falatino,300,106,500,54
Spiderman,22355,106,499,55
Pigalle ,1890,106,300,56
Mel,300,106,150,57
Grendene,13840,106,0,58
Uniformes,0,106,0,59
Miss Carol,56747072,107,26112928,1
Adidas,23051721,107,15177259,2
New Balance,14457957,107,11620412,3
Crocs,19725443,107,9759633,4
Topper,11708693,107,9605422,5
Clarks,7432330,107,8568663,6
MINI Miss Carol,11474651,107,6591549,7
Puma,8419585,107,6563761,8
PUSH,9776202,107,6526996,9
Freeway ,11921664,107,5883022,10
Reebok,6187950,107,4633636,11
Lombardino,4442290,107,4078990,12
North Sails N+,8363014,107,3844996,13
Converse,6219790,107,3835440,14
Croco Kids,4752184,107,2954216,15
Havaianas,9040190,107,2856641,16
Camarao,3809933,107,2436420,17
Wassington   ,2877715,107,1860565,18
Bottero,2601230,107,1641763,19
Rider,6644814,107,1640344,20
PONY,1830730,107,1537668,21
Umbro,1864394,107,1419093,22
A.Giannini,2620898,107,1330957,23
Branch,2002161,107,1307497,24
Ipanema,3329158,107,1254162,25
Azaleia,1376275,107,539159,26
Disney,1982046,107,481503,27
Cuerart                  ,757553,107,453578,28
Caterpillar,559700,107,430330,29
Merrell,272610,107,217750,30
Boomerang,185479,107,192278,31
FILA,38680,107,68650,32
KristoBelga,88200,107,58800,33
Blanditos,40400,107,45770,34
Ortope,69000,107,39671,35
Reef,3950,107,34352,36
Everlast,28361,107,29145,37
Spiderman,26946,107,22355,38
Grendene,8388,107,13840,39
Worker,17518,107,11951,40
Gallarate,10500,107,11700,41
Trendy,9670,107,9324,42
Grendha,15974,107,9285,43
ZAXY,114030,107,8190,44
DC,17981,107,8093,45
Dora,6700,107,7100,46
Vanzetti,790,107,6320,47
Pierre Cardin/Dali/Murakami,11520,107,6194,48
Goshik,7639,107,5138,49
Lady Confort,1000,107,2600,50
Ador,4964,107,1949,51
Frutillitas,2499,107,1900,52
Pigalle ,2680,107,1890,53
Bibi,1200,107,1400,54
Fujiwara,709,107,876,55
Hello Kitty,900,107,698,56
Olympikus                 ,500,107,500,57
Via Uno,1200,107,500,58
Sumilon,1798,107,499,59
Falatino,300,107,300,60
Mel,200,107,300,61
Varios_Saldos,500,107,100,62
Uniformes,0,107,0,63
Miss Carol,20369194,108,56747072,1
Adidas,10987690,108,23051721,2
Crocs,11161618,108,19725443,3
New Balance,5832742,108,14457957,4
Freeway ,5087799,108,11921664,5
Topper,7080977,108,11708693,6
MINI Miss Carol,3041402,108,11474651,7
PUSH,5178052,108,9776202,8
Havaianas,5325290,108,9040190,9
Puma,3214857,108,8419585,10
North Sails N+,3931259,108,8363014,11
Clarks,4457510,108,7432330,12
Rider,3360178,108,6644814,13
Converse,3409336,108,6219790,14
Reebok,3489300,108,6187950,15
Croco Kids,1782799,108,4752184,16
Lombardino,2212950,108,4442290,17
Camarao,1728265,108,3809933,18
Ipanema,1469914,108,3329158,19
Wassington   ,1351236,108,2877715,20
A.Giannini,1364426,108,2620898,21
Bottero,1568462,108,2601230,22
Branch,1011020,108,2002161,23
Disney,1006953,108,1982046,24
Umbro,1653896,108,1864394,25
PONY,974220,108,1830730,26
Azaleia,573115,108,1376275,27
Cuerart                  ,459188,108,757553,28
Caterpillar,119850,108,559700,29
Merrell,117760,108,272610,30
FOOTY,1552399,108,235666,31
Boomerang,248303,108,185479,32
ZAXY,55440,108,114030,33
KristoBelga,28420,108,88200,34
Ortope,12705,108,69000,35
Blanditos,38810,108,40400,36
FILA,34810,108,38680,37
Everlast,17796,108,28361,38
Spiderman,11477,108,26946,39
DC,12644,108,17981,40
Worker,14744,108,17518,41
Grendha,3894,108,15974,42
Pierre Cardin/Dali/Murakami,3370,108,11520,43
Gallarate,500,108,10500,44
Trendy,2689,108,9670,45
Grendene,2996,108,8388,46
Goshik,16990,108,7639,47
Dora,1100,108,6700,48
Ador,1932,108,4964,49
Reef,4290,108,3950,50
Benetton,1490,108,3270,51
Pigalle ,1000,108,2680,52
Frutillitas,400,108,2499,53
Sumilon,1699,108,1798,54
Mormaii,500,108,1599,55
Bibi,500,108,1200,56
Via Uno,500,108,1200,57
Lady Confort,800,108,1000,58
Hello Kitty,300,108,900,59
Vanzetti,2370,108,790,60
Fujiwara,170,108,709,61
Cartago,400,108,600,62
Varios_Saldos,400,108,500,63
Mel,1650,108,200,64
Uniformes,0,108,0,65
Miss Carol,12267224,109,20369194,1
Crocs,5922179,109,11161618,2
Adidas,14723240,109,10987690,3
Topper,11462680,109,7080977,4
New Balance,6982190,109,5832742,5
Havaianas,2117639,109,5325290,6
PUSH,6474459,109,5178052,7
Freeway ,3747126,109,5087799,8
Clarks,3221090,109,4457510,9
North Sails N+,4422360,109,3931259,10
Reebok,4171870,109,3489300,11
Converse,4027930,109,3409336,12
Rider,1300436,109,3360178,13
Puma,4977221,109,3214857,14
MINI Miss Carol,3370606,109,3041402,15
Lombardino,1946690,109,2212950,16
Croco Kids,1768328,109,1782799,17
Camarao,2160340,109,1728265,18
Umbro,2361369,109,1653896,19
Bottero,875657,109,1568462,20
FOOTY,1246008,109,1552399,21
Ipanema,434640,109,1469914,22
A.Giannini,907706,109,1364426,23
Wassington   ,1732556,109,1351236,24
Branch,724270,109,1011020,25
Disney,1561708,109,1006953,26
PONY,1643680,109,974220,27
Azaleia,246581,109,573115,28
Cuerart                  ,370719,109,459188,29
Boomerang,1761642,109,248303,30
Caterpillar,117510,109,119850,31
Merrell,178680,109,117760,32
ZAXY,16305,109,55440,33
Blanditos,47720,109,38810,34
FILA,16300,109,34810,35
KristoBelga,23528,109,28420,36
Everlast,20411,109,17796,37
Goshik,83990,109,16990,38
Worker,10788,109,14744,39
WILSON,12050,109,12950,40
Ortope,38800,109,12705,41
DC,14897,109,12644,42
Spiderman,499,109,11477,43
Reef,2380,109,4290,44
Grendha,5790,109,3894,45
Pierre Cardin/Dali/Murakami,7190,109,3370,46
Grendene,1398,109,2996,47
Trendy,6489,109,2689,48
Vanzetti,1100,109,2370,49
Ador,1901,109,1932,50
Sumilon,2796,109,1699,51
Mel,1700,109,1650,52
Benetton,2970,109,1490,53
Dora,1000,109,1100,54
Pigalle ,1150,109,1000,55
Lady Confort,22250,109,800,56
Bibi,500,109,500,57
Gallarate,900,109,500,58
Mormaii,400,109,500,59
Via Uno,500,109,500,60
Frutillitas,899,109,400,61
Varios_Saldos,399,109,400,62
Hello Kitty,349,109,300,63
Fujiwara,2539,109,170,64
Uniformes,0,109,0,65
Adidas,19337479,110,14723240,1
Miss Carol,15007530,110,12267224,2
Topper,12469222,110,11462680,3
New Balance,9744020,110,6982190,4
PUSH,6995111,110,6474459,5
Crocs,3865990,110,5922179,6
Puma,7877733,110,4977221,7
North Sails N+,4692185,110,4422360,8
Reebok,4698430,110,4171870,9
Converse,4008950,110,4027930,10
Freeway ,4059759,110,3747126,11
MINI Miss Carol,4159729,110,3370606,12
Clarks,4880990,110,3221090,13
Umbro,2720983,110,2361369,14
Camarao,2724900,110,2160340,15
Havaianas,913693,110,2117639,16
Lombardino,2314280,110,1946690,17
Croco Kids,1817753,110,1768328,18
Boomerang,1188697,110,1761642,19
Wassington   ,2022479,110,1732556,20
PONY,1969986,110,1643680,21
Disney,784513,110,1561708,22
Rider,494708,110,1300436,23
FOOTY,544404,110,1246008,24
A.Giannini,316329,110,907706,25
Bottero,601295,110,875657,26
Branch,1056810,110,724270,27
Ipanema,136603,110,434640,28
Cuerart                  ,385012,110,370719,29
Azaleia,40225,110,246581,30
Merrell,142000,110,178680,31
SWISS,88702,110,151032,32
Caterpillar,163180,110,117510,33
Goshik,17130,110,83990,34
Blanditos,35820,110,47720,35
Ortope,20429,110,38800,36
KristoBelga,13230,110,23528,37
Lady Confort,1309780,110,22250,38
Everlast,12674,110,20411,39
ZAXY,4859,110,16305,40
FILA,31520,110,16300,41
DC,19499,110,14897,42
WILSON,5280,110,12050,43
Worker,33809,110,10788,44
Pierre Cardin/Dali/Murakami,2750,110,7190,45
Trendy,2190,110,6489,46
Grendha,399,110,5790,47
Benetton,1980,110,2970,48
Sumilon,1298,110,2796,49
Fujiwara,674,110,2539,50
Reef,5650,110,2380,51
Ador,3855,110,1901,52
Mel,1800,110,1700,53
Pigalle ,1590,110,1150,54
Vanzetti,2980,110,1100,55
Gallarate,2500,110,900,56
Bibi,499,110,500,57
Via Uno,500,110,500,58
Hello Kitty,399,110,349,59
Falatino,900,110,200,60
Uniformes,0,110,0,61
Adidas,15380970,111,19337479,1
Miss Carol,14523769,111,15007530,2
Topper,9793109,111,12469222,3
New Balance,8696550,111,9744020,4
Puma,7276412,111,7877733,5
PUSH,5693312,111,6995111,6
Clarks,6074472,111,4880990,7
Reebok,4666050,111,4698430,8
North Sails N+,3206008,111,4692185,9
MINI Miss Carol,4467362,111,4159729,10
Freeway ,4108930,111,4059759,11
Converse,2299682,111,4008950,12
Crocs,2479210,111,3865990,13
Camarao,2120750,111,2724900,14
Umbro,3461480,111,2720983,15
Lombardino,2635170,111,2314280,16
Wassington   ,1931310,111,2022479,17
PONY,986492,111,1969986,18
Croco Kids,1875364,111,1817753,19
Lady Confort,1405790,111,1309780,20
Boomerang,306734,111,1188697,21
Branch,1841830,111,1056810,22
Havaianas,334668,111,913693,23
Disney,669702,111,784513,24
Bottero,1458390,111,601295,25
FOOTY,765501,111,544404,26
Rider,78017,111,494708,27
Cuerart                  ,260220,111,385012,28
A.Giannini,111836,111,316329,29
Caterpillar,71640,111,163180,30
Mundial,126113,111,148781,31
Merrell,71690,111,142000,32
Ipanema,16260,111,136603,33
SWISS,108779,111,88702,34
Azaleia,600,111,40225,35
Blanditos,25870,111,35820,36
Worker,35648,111,33809,37
FILA,26150,111,31520,38
Ortope,21576,111,20429,39
DC,7699,111,19499,40
Goshik,2700,111,17130,41
KristoBelga,10290,111,13230,42
Everlast,19434,111,12674,43
Reef,7250,111,5650,44
WILSON,0,111,5280,45
Ador,5585,111,3855,46
Vanzetti,1700,111,2980,47
Pierre Cardin/Dali/Murakami,4390,111,2750,48
Trendy,6937,111,2190,49
Papasso,3200,111,1600,50
Sumilon,1200,111,1298,51
Fujiwara,2008,111,674,52
Bibi,127846,111,499,53
Venus,1000,111,470,54
Grendha,399,111,399,55
Hello Kitty,1596,111,399,56
Uniformes,0,111,0,57
Adidas,16335000,112,15380970,1
Miss Carol,23654622,112,14523769,2
Topper,12711208,112,9793109,3
New Balance,10841110,112,8696550,4
Puma,7586982,112,7276412,5
Clarks,5347620,112,6074472,6
PUSH,6837185,112,5693312,7
Reebok,6079750,112,4666050,8
MINI Miss Carol,4907006,112,4467362,9
Freeway ,6128423,112,4108930,10
Umbro,3566167,112,3461480,11
North Sails N+,3919407,112,3206008,12
Lombardino,3172610,112,2635170,13
Crocs,3124510,112,2479210,14
Converse,2845950,112,2299682,15
Camarao,2079120,112,2120750,16
Wassington   ,2380493,112,1931310,17
Croco Kids,2323817,112,1875364,18
Branch,2588970,112,1841830,19
Bottero,3258127,112,1458390,20
Lady Confort,2820130,112,1405790,21
PONY,894076,112,986492,22
FOOTY,1112796,112,765501,23
Disney,846151,112,669702,24
Havaianas,132997,112,334668,25
Boomerang,272270,112,306734,26
Cuerart                  ,390469,112,260220,27
Bibi,154753,112,127846,28
Mundial,101101,112,126113,29
A.Giannini,105800,112,111836,30
SWISS,96194,112,108779,31
Rider,13404,112,78017,32
Merrell,95970,112,71690,33
Caterpillar,54200,112,71640,34
Worker,68035,112,35648,35
FILA,24460,112,26150,36
Blanditos,23880,112,25870,37
Ortope,21547,112,21576,38
Everlast,27979,112,19434,39
Ipanema,6590,112,16260,40
KristoBelga,54390,112,10290,41
DC,7300,112,7699,42
